#{"t_start": 1729009905.8080766, "env_id": "ALE/Breakout-v5"}
r,l,t
9.0,464,1961.945694
8.0,443,1966.234685
19.0,608,1971.862245
9.0,455,1976.262733
8.0,417,1980.405869
9.0,492,1984.024723
13.0,477,1988.502874
17.0,755,1996.39916
16.0,603,2002.088093
8.0,465,2005.631012
19.0,682,2012.896663
15.0,577,2018.382097
15.0,525,2022.281558
14.0,668,2033.787493
17.0,700,2040.154596
11.0,552,2045.326579
8.0,451,2048.722167
17.0,677,2056.01374
8.0,433,2059.16692
5.0,331,2062.442214
20.0,694,2068.738795
13.0,498,2073.560857
20.0,707,2080.035136
13.0,638,2085.911859
11.0,300,2089.025811
12.0,469,2093.475079
9.0,507,2097.350259
15.0,588,2102.87588
11.0,583,2108.27568
20.0,655,2115.348008
8.0,435,2118.45867
7.0,385,2122.18011
8.0,436,2126.319434
12.0,474,2129.688807
11.0,531,2134.794284
13.0,610,2140.531786
12.0,463,2145.054281
14.0,664,2151.256533
19.0,559,2156.418903
18.0,677,2162.812056
9.0,479,2171.311711
17.0,637,2177.17574
9.0,464,2181.97292
8.0,433,2186.250632
12.0,485,2190.942002
9.0,467,2194.522865
5.0,300,2197.718921
8.0,433,2200.891842
10.0,476,2205.665394
16.0,593,2211.582629
16.0,623,2217.656629
11.0,537,2223.100659
14.0,710,2230.979877
10.0,530,2236.251404
11.0,544,2240.235669
12.0,644,2247.683982
10.0,517,2251.426956
18.0,581,2257.021626
19.0,796,2265.74049
8.0,424,2269.939112
6.0,339,2272.470629
10.0,567,2278.027608
15.0,597,2283.761355
4.0,290,2286.809829
11.0,430,2290.100404
11.0,552,2295.5398
21.0,682,2302.074861
16.0,599,2312.602983
15.0,712,2320.396145
18.0,690,2326.978587
14.0,509,2332.034662
11.0,545,2337.414105
22.0,681,2343.952687
14.0,528,2348.972065
18.0,714,2355.765177
15.0,722,2362.516839
9.0,476,2367.222387
9.0,498,2372.213652
18.0,689,2378.764484
18.0,701,2385.405982
11.0,555,2390.894312
12.0,596,2396.684688
4.0,277,2399.801087
25.0,828,2407.487745
15.0,576,2413.152047
14.0,493,2418.131175
22.0,792,2426.688646
8.0,463,2430.103502
9.0,332,2433.693471
9.0,453,2438.289799
16.0,703,2445.019771
15.0,607,2455.609946
16.0,601,2461.375157
10.0,483,2466.326323
10.0,532,2471.397663
9.0,468,2474.913964
22.0,646,2482.329515
21.0,719,2489.061201
16.0,667,2495.366303
11.0,559,2500.802205
11.0,555,2506.154204
13.0,587,2512.002332
12.0,580,2517.61466
13.0,694,2524.036845
20.0,690,2530.505507
13.0,587,2535.964151
23.0,724,2544.025857
8.0,422,2547.000353
15.0,559,2552.491019
9.0,497,2557.422692
8.0,431,2561.732031
7.0,384,2564.369615
10.0,532,2569.639634
10.0,558,2574.970323
8.0,426,2579.244645
12.0,600,2584.977321
8.0,458,2589.575723
10.0,504,2598.370189
7.0,378,2601.15993
19.0,614,2607.074637
9.0,464,2611.574686
10.0,500,2616.497584
10.0,524,2621.753552
15.0,583,2627.328902
12.0,628,2633.421678
16.0,660,2639.603022
