#{"t_start": 1729012079.7638233, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9712,4,379.022061
0.9856,2,379.033255
0.9928,1,379.038173
0.7552,34,379.200687
0.9928,1,379.206547
0.9784,3,380.261666
0.964,5,380.325719
0.9352,9,380.444394
0.0,6,380.522728
0.0,34,380.95698
0.0,16,381.028612
0.892,15,381.094409
0.7048,41,382.189397
0.0,6,382.217655
0.9424,8,382.253764
0.0,4,382.272048
0.9712,4,382.290674
0.856,20,382.382994
0.0,8,382.421748
0.0,6,382.450404
0.0,13,382.510833
0.0,3,382.525301
0.9784,3,382.540436
0.6328,51,382.77629
0.0,6,383.71459
0.0,2,383.724968
0.9856,2,383.735441
0.9712,4,383.755182
0.928,10,383.804425
0.0,1,383.809507
0.9856,2,383.819056
0.0,3,383.83479
0.9784,3,383.848863
0.0,125,385.370245
0.0,22,385.472762
0.9208,11,385.574802
0.0,6,385.653257
0.0,9,385.777442
0.964,5,385.846733
0.8128,26,386.175162
0.9856,2,386.206775
0.0,8,386.31271
0.2728,101,387.879468
0.5752,59,389.183975
0.0,2,389.198424
0.0,125,390.710062
0.0,4,390.728321
0.0,5,390.753343
0.9496,7,390.787719
0.0,125,393.066578
0.0,1,393.07184
0.9352,9,393.11482
0.9928,1,393.120425
0.9424,8,393.157321
0.9928,1,393.162336
0.0,22,393.265325
0.0,31,393.580463
0.9712,4,393.600196
0.0,125,395.067818
0.928,10,395.115492
0.0,2,395.124684
0.0,31,396.158745
0.0,3,396.17329
0.0,4,396.192253
0.0,10,396.239673
0.0,125,398.587024
0.82,25,398.70439
0.0,8,398.74171
0.964,5,398.770331
0.0,53,399.008542
0.9064,13,399.947545
0.0,7,399.983425
0.9496,7,400.015998
0.0,112,401.423345
0.0,4,401.44244
0.2224,108,401.935736
0.8848,16,403.768636
0.0,102,404.237442
0.0,125,405.710672
0.0,4,405.72981
0.0,125,407.216597
0.0,3,407.232924
0.0,3,407.247169
0.9928,1,407.252481
0.0,29,409.14702
0.8632,19,409.232816
0.0,9,409.275293
0.0,18,409.360038
0.0,2,409.370587
0.0,2,409.37989
0.4312,79,410.631825
0.8992,14,410.696865
0.9424,8,410.732853
0.0,10,410.779347
0.8992,14,410.842494
0.0,2,410.851871
0.9712,4,410.870591
0.0,125,412.334043
0.0,26,412.450651
0.9712,4,412.468557
0.9928,1,412.473449
0.9784,3,412.487587
0.6184,53,413.879631
0.0,20,414.154587
0.6688,46,414.647226
0.7696,32,414.792385
0.0,51,415.9392
