#{"t_start": 1729092629.913124, "env_id": "roundabout-v0"}
r,l,t
9.125,11,7731.145384
9.125,11,7742.144467
9.166667,11,7753.145362
9.166667,11,7764.244426
9.125,11,7775.251565
9.125,11,7786.209466
9.125,11,7797.236585
9.125,11,7808.313071
9.166667,11,7819.336828
9.166667,11,7830.343502
9.166667,11,7844.072773
9.166667,11,7855.149759
9.166667,11,7866.144068
9.125,11,7877.146309
9.125,11,7888.18312
9.125,11,7899.255868
9.041667,11,7910.152214
9.166667,11,7921.182987
9.0,11,7932.203677
9.125,11,7943.206402
9.083333,11,7954.248388
9.166667,11,7965.26824
9.041667,11,7979.791627
9.166667,11,7990.819127
9.125,11,8002.00257
9.125,11,8013.008822
9.083333,11,8024.059559
9.208333,11,8035.096772
9.125,11,8046.190211
9.166667,11,8057.223763
9.166667,11,8068.180325
9.125,11,8079.336585
9.125,11,8090.384704
9.166667,11,8104.50248
9.125,11,8115.597742
9.125,11,8126.75135
9.166667,11,8137.782252
9.166667,11,8148.732162
9.166667,11,8159.72987
9.208333,11,8170.822199
9.25,11,8181.76906
9.166667,11,8192.873826
9.125,11,8203.910582
9.125,11,8214.899533
9.166667,11,8225.903438
9.166667,11,8237.063195
9.166667,11,8248.190082
9.125,11,8259.200177
9.125,11,8270.198761
9.083333,11,8281.212538
9.125,11,8292.232805
9.083333,11,8303.134251
9.125,11,8314.191734
9.166667,11,8325.27063
9.125,11,8336.262074
9.125,11,8347.330987
9.041667,11,8358.390846
9.083333,11,8372.622491
9.083333,11,8383.569804
9.041667,11,8394.667704
9.083333,11,8405.697325
9.125,11,8416.729787
9.125,11,8427.849679
9.125,11,8438.868495
9.125,11,8449.902182
9.166667,11,8460.850817
9.125,11,8471.934798
9.125,11,8483.030125
9.125,11,8494.030274
9.125,11,8504.97618
9.125,11,8516.009663
9.125,11,8527.094855
9.125,11,8538.117509
9.125,11,8549.131757
9.125,11,8560.231757
9.166667,11,8571.32205
9.083333,11,8582.383934
9.083333,11,8593.44871
9.166667,11,8604.581168
9.125,11,8615.584508
9.125,11,8629.50739
9.125,11,8640.545563
9.125,11,8651.637036
9.166667,11,8662.667436
9.125,11,8673.661751
9.125,11,8684.707517
9.166667,11,8695.821661
9.166667,11,8706.800724
9.083333,11,8717.852475
9.166667,11,8728.940109
9.125,11,8739.95396
9.166667,11,8750.975804
9.041667,11,8761.957975
9.166667,11,8772.966796
9.166667,11,8783.934031
9.166667,11,8794.969388
9.041667,11,8806.035075
9.166667,11,8817.062766
9.125,11,8828.073927
9.166667,11,8839.154025
9.166667,11,8850.175146
9.166667,11,8861.077272
9.166667,11,8872.098769
9.166667,11,8886.007599
9.166667,11,8897.017772
9.166667,11,8908.037227
9.125,11,8919.055913
9.083333,11,8930.134174
9.125,11,8941.001629
9.083333,11,8952.017001
9.083333,11,8963.071741
9.041667,11,8974.060582
9.166667,11,8985.06502
9.125,11,8996.191676
9.125,11,9007.296971
9.166667,11,9018.271928
9.083333,11,9029.508509
9.041667,11,9040.454001
9.166667,11,9051.450257
9.166667,11,9062.416357
9.166667,11,9073.430619
9.125,11,9084.375573
9.166667,11,9095.416525
9.125,11,9106.403483
9.041667,11,9117.437915
9.083333,11,9128.493707
9.125,11,9142.418998
9.166667,11,9153.367393
9.166667,11,9164.286799
9.125,11,9175.27463
9.125,11,9186.225005
9.083333,11,9197.172509
9.166667,11,9208.158968
9.083333,11,9219.090186
9.25,11,9230.020294
9.0,11,9241.036062
9.166667,11,9252.030165
9.125,11,9263.011491
9.125,11,9274.031416
9.166667,11,9285.029208
9.083333,11,9296.054396
9.083333,11,9307.017487
9.0,11,9318.12017
9.166667,11,9329.181834
9.083333,11,9340.200943
9.166667,11,9351.20151
9.166667,11,9362.255048
9.166667,11,9373.281399
9.125,11,9384.266429
9.166667,11,9395.353297
9.166667,11,9409.221699
